Ensembl_gene_identifier	length
ENSG00000224617	251
ENSG00000224618	375
ENSG00000224620	863
ENSG00000224621	544
ENSG00000224622	877
ENSG00000224625	1288
ENSG00000224626	368
ENSG00000224627	288
ENSG00000224628	1519
ENSG00000224629	208
ENSG00000224630	247
ENSG00000224631	566
ENSG00000224632	612
ENSG00000224634	1213
ENSG00000224635	2004
ENSG00000224637	678
ENSG00000224638	456
ENSG00000224640	520
ENSG00000224643	597
ENSG00000224644	302
ENSG00000224645	358
ENSG00000224646	150
ENSG00000224647	1293
ENSG00000224648	243
ENSG00000224649	327
ENSG00000224650	587
ENSG00000224652	1828
ENSG00000224653	278
ENSG00000224655	1451
ENSG00000224656	1098
ENSG00000224657	1156
ENSG00000224658	311
ENSG00000224659	541
ENSG00000224660	5733
ENSG00000224661	807
ENSG00000224662	280
ENSG00000224664	316
ENSG00000224666	361
ENSG00000224667	462
ENSG00000224668	3109
ENSG00000224669	475
ENSG00000224670	246
ENSG00000224671	353
ENSG00000224672	555
ENSG00000224674	1814
ENSG00000224675	2362
ENSG00000224677	158
ENSG00000224678	994
ENSG00000224679	393
ENSG00000224680	568
ENSG00000224681	466
ENSG00000224682	1359
ENSG00000224683	321
ENSG00000224685	321
ENSG00000224686	332
ENSG00000224687	2356
ENSG00000224688	748
ENSG00000224689	2332
ENSG00000224690	425
ENSG00000224691	353
ENSG00000224692	841
ENSG00000224695	524
ENSG00000224697	1006
ENSG00000224698	2481
ENSG00000224699	10755
ENSG00000224700	577
ENSG00000224701	572
ENSG00000224702	692
ENSG00000224706	407
ENSG00000224707	400
ENSG00000224709	958
ENSG00000224711	748
ENSG00000224712	1473
ENSG00000224713	2600
ENSG00000224714	2572
ENSG00000224715	4364
ENSG00000224717	2885
ENSG00000224718	1809
ENSG00000224719	284
ENSG00000224721	2159
ENSG00000224722	1248
ENSG00000224723	665
ENSG00000224725	1201
ENSG00000224727	558
ENSG00000224728	1525
ENSG00000224729	2705
ENSG00000224730	554
ENSG00000224731	486
ENSG00000224732	942
ENSG00000224733	549
ENSG00000224735	179
ENSG00000224738	1338
ENSG00000224739	237
ENSG00000224743	6510
ENSG00000224745	499
ENSG00000224746	804
ENSG00000224747	1113
ENSG00000224750	3425
ENSG00000224751	1312
ENSG00000224752	765
ENSG00000224755	290
ENSG00000224758	604
ENSG00000224760	423
ENSG00000224761	1534
ENSG00000224762	787
ENSG00000224763	1089
ENSG00000224764	487
ENSG00000224765	736
ENSG00000224769	1680
ENSG00000224771	507
ENSG00000224773	1948
ENSG00000224775	2703
ENSG00000224776	852
ENSG00000224777	938
ENSG00000224778	902
ENSG00000224781	1196
ENSG00000224783	1819
ENSG00000224784	181
ENSG00000224785	1803
ENSG00000224786	3858
ENSG00000224788	575
ENSG00000224789	575
ENSG00000224790	2266
ENSG00000224791	1299
ENSG00000224792	1174
ENSG00000224794	1804
ENSG00000224795	703
ENSG00000224796	410
ENSG00000224797	265
ENSG00000224799	644
ENSG00000224800	448
ENSG00000224802	798
ENSG00000224805	661
ENSG00000224806	512
ENSG00000224807	1259
ENSG00000224808	428
ENSG00000224809	2254
ENSG00000224810	2463
ENSG00000224812	3300
ENSG00000224814	663
ENSG00000224815	387
ENSG00000224816	899
ENSG00000224817	291
ENSG00000224818	598
ENSG00000224819	512
ENSG00000224820	495
ENSG00000224821	1522
ENSG00000224822	1754
ENSG00000224825	1178
ENSG00000224826	1874
ENSG00000224827	782
ENSG00000224829	427
ENSG00000224830	687
ENSG00000224831	1128
ENSG00000224832	2071
ENSG00000224834	283
ENSG00000224836	334
ENSG00000224837	522
ENSG00000224839	498
ENSG00000224842	943
ENSG00000224843	6481
ENSG00000224844	669
ENSG00000224846	539
ENSG00000224848	425
ENSG00000224851	1000
ENSG00000224852	1767
ENSG00000224853	5026
ENSG00000224854	823
ENSG00000224855	497
ENSG00000224856	322
ENSG00000224857	426
ENSG00000224858	492
ENSG00000224860	1230
ENSG00000224861	960
ENSG00000224863	1398
ENSG00000224864	441
ENSG00000224865	1601
ENSG00000224866	443
ENSG00000224869	319
ENSG00000224870	2525
ENSG00000224873	1015
ENSG00000224875	947
ENSG00000224876	366
ENSG00000224877	1376
ENSG00000224879	491
ENSG00000224880	1006
ENSG00000224881	888
ENSG00000224883	515
ENSG00000224884	561
ENSG00000224885	718
ENSG00000224886	490
ENSG00000224887	991
ENSG00000224888	4797
ENSG00000224891	775
ENSG00000224892	997
ENSG00000224893	563
ENSG00000224895	755
ENSG00000224896	941
ENSG00000224897	6304
ENSG00000224899	600
ENSG00000224901	247
ENSG00000224902	527
ENSG00000224903	742
ENSG00000224904	2637
ENSG00000224905	1770
ENSG00000224906	355
ENSG00000224907	479
ENSG00000224908	251
ENSG00000224910	362
ENSG00000224914	3287
ENSG00000224916	1829
ENSG00000224917	700
ENSG00000224918	399
ENSG00000224919	234
ENSG00000224920	1454
ENSG00000224922	458
ENSG00000224924	2325
ENSG00000224927	357
ENSG00000224928	650
ENSG00000224931	2006
ENSG00000224932	735
ENSG00000224933	277
ENSG00000224934	6898
ENSG00000224935	561
ENSG00000224936	1370
ENSG00000224939	2270
ENSG00000224940	3683
ENSG00000224942	1226
ENSG00000224943	853
ENSG00000224944	733
ENSG00000224945	1038
ENSG00000224946	258
ENSG00000224947	738
ENSG00000224948	294
ENSG00000224949	288
ENSG00000224950	2302
ENSG00000224953	219
ENSG00000224955	625
ENSG00000224957	4075
ENSG00000224958	604
ENSG00000224959	881
ENSG00000224960	3131
ENSG00000224961	438
ENSG00000224962	526
ENSG00000224963	2167
ENSG00000224964	321
ENSG00000224965	748
ENSG00000224966	962
ENSG00000224967	352
ENSG00000224968	491
ENSG00000224969	471
ENSG00000224970	263
ENSG00000224971	288
ENSG00000224972	553
ENSG00000224973	2929
ENSG00000224975	945
ENSG00000224976	3326
ENSG00000224977	335
ENSG00000224978	335
ENSG00000224980	433
ENSG00000224981	1766
ENSG00000224982	3146
ENSG00000224984	586
ENSG00000224985	379
ENSG00000224986	1044
ENSG00000224987	274
ENSG00000224988	341
ENSG00000224989	906
ENSG00000224992	1019
ENSG00000224993	467
ENSG00000224995	520
ENSG00000224999	866
ENSG00000225000	546
ENSG00000225002	456
ENSG00000225003	942
ENSG00000225005	1107
ENSG00000225006	746
ENSG00000225007	287
ENSG00000225008	994
ENSG00000225011	349
ENSG00000225012	469
ENSG00000225014	1167
ENSG00000225016	219
ENSG00000225017	2205
ENSG00000225018	287
ENSG00000225022	444
ENSG00000225024	292
ENSG00000225025	1279
ENSG00000225026	272
ENSG00000225027	294
ENSG00000225028	1807
ENSG00000225030	237
ENSG00000225031	1813
ENSG00000225032	2247
ENSG00000225036	828
ENSG00000225037	378
ENSG00000225039	448
ENSG00000225043	482
ENSG00000225044	357
ENSG00000225045	1720
ENSG00000225046	213
ENSG00000225050	386
ENSG00000225051	825
ENSG00000225053	933
ENSG00000225055	765
ENSG00000225056	436
ENSG00000225057	3890
ENSG00000225058	427
ENSG00000225062	775
ENSG00000225063	686
ENSG00000225064	523
ENSG00000225066	1475
ENSG00000225067	466
ENSG00000225069	824
ENSG00000225071	348
ENSG00000225072	957
ENSG00000225075	449
ENSG00000225076	578
ENSG00000225077	2358
ENSG00000225078	858
ENSG00000225079	520
ENSG00000225080	402
ENSG00000225082	278
ENSG00000225083	1177
ENSG00000225084	710
ENSG00000225085	455
ENSG00000225087	499
ENSG00000225091	134
ENSG00000225092	1676
ENSG00000225093	1212
ENSG00000225094	852
ENSG00000225096	6798
ENSG00000225098	691
ENSG00000225099	681
ENSG00000225100	331
ENSG00000225101	2160
ENSG00000225102	276
ENSG00000225105	302
ENSG00000225106	1354
ENSG00000225107	833
ENSG00000225108	1456
ENSG00000225110	3348
ENSG00000225111	469
ENSG00000225112	373
ENSG00000225113	596
ENSG00000225116	268
ENSG00000225117	1215
ENSG00000225118	198
ENSG00000225121	548
ENSG00000225122	664
ENSG00000225123	228
ENSG00000225124	458
ENSG00000225125	655
ENSG00000225126	361
ENSG00000225127	1735
ENSG00000225128	813
ENSG00000225129	593
ENSG00000225131	700
ENSG00000225133	976
ENSG00000225136	426
ENSG00000225137	1838
ENSG00000225138	4302
ENSG00000225140	1657
ENSG00000225142	436
ENSG00000225144	414
ENSG00000225146	535
ENSG00000225147	377
ENSG00000225148	786
ENSG00000225151	4915
ENSG00000225152	416
ENSG00000225154	1202
ENSG00000225155	439
ENSG00000225156	2685
ENSG00000225158	238
ENSG00000225159	867
ENSG00000225163	700
ENSG00000225165	644
ENSG00000225166	825
ENSG00000225167	295
ENSG00000225169	378
ENSG00000225170	1403
ENSG00000225171	462
ENSG00000225172	1079
ENSG00000225173	709
ENSG00000225174	3452
ENSG00000225175	1344
ENSG00000225176	307
ENSG00000225177	1220
ENSG00000225178	888
ENSG00000225179	744
ENSG00000225180	1803
ENSG00000225181	519
ENSG00000225182	383
ENSG00000225183	238
ENSG00000225185	492
ENSG00000225187	860
ENSG00000225189	198
ENSG00000225190	9233
ENSG00000225191	1240
ENSG00000225192	1834
ENSG00000225193	396
ENSG00000225194	4849
ENSG00000225195	281
ENSG00000225196	316
ENSG00000225198	1300
ENSG00000225200	627
ENSG00000225203	425
ENSG00000225205	2447
ENSG00000225206	7172
ENSG00000225208	382
ENSG00000225209	510
ENSG00000225210	4846
ENSG00000225212	839
ENSG00000225213	697
ENSG00000225214	507
ENSG00000225215	1186
ENSG00000225216	1623
ENSG00000225217	1927
ENSG00000225218	285
ENSG00000225221	264
ENSG00000225222	427
ENSG00000225224	465
ENSG00000225225	531
ENSG00000225226	813
ENSG00000225230	914
ENSG00000225231	979
ENSG00000225233	440
ENSG00000225234	908
ENSG00000225235	398
ENSG00000225236	681
ENSG00000225238	390
ENSG00000225239	460
ENSG00000225240	60
ENSG00000225242	235
ENSG00000225243	796
ENSG00000225244	544
ENSG00000225246	821
ENSG00000225249	481
ENSG00000225251	775
ENSG00000225253	369
ENSG00000225254	1289
ENSG00000225255	855
ENSG00000225256	308
ENSG00000225258	562
ENSG00000225259	1102
ENSG00000225263	479
ENSG00000225264	887
ENSG00000225265	1450
ENSG00000225267	502
ENSG00000225269	1745
ENSG00000225270	843
ENSG00000225271	2081
ENSG00000225272	472
ENSG00000225275	282
ENSG00000225276	573
ENSG00000225279	645
ENSG00000225280	615
ENSG00000225282	1763
ENSG00000225284	550
ENSG00000225285	851
ENSG00000225286	792
ENSG00000225287	1232
ENSG00000225289	423
ENSG00000225292	315
ENSG00000225293	604
ENSG00000225294	444
ENSG00000225295	1366
ENSG00000225297	185
ENSG00000225298	611
ENSG00000225299	505
ENSG00000225300	1960
ENSG00000225303	373
ENSG00000225304	698
ENSG00000225308	1216
ENSG00000225310	345
ENSG00000225311	501
ENSG00000225313	4015
ENSG00000225314	401
ENSG00000225315	454
ENSG00000225316	1112
ENSG00000225321	6319
ENSG00000225323	372
ENSG00000225325	810
ENSG00000225326	485
ENSG00000225327	1593
ENSG00000225328	611
ENSG00000225329	2375
ENSG00000225330	544
ENSG00000225331	867
ENSG00000225333	568
ENSG00000225334	423
ENSG00000225335	2235
ENSG00000225336	573
ENSG00000225337	416
ENSG00000225338	468
ENSG00000225339	8287
ENSG00000225341	727
ENSG00000225342	2280
ENSG00000225343	466
ENSG00000225344	895
ENSG00000225345	1952
ENSG00000225347	898
ENSG00000225349	533
ENSG00000225350	465
ENSG00000225352	348
ENSG00000225354	790
ENSG00000225355	563
ENSG00000225356	336
ENSG00000225357	906
ENSG00000225358	2027
ENSG00000225359	532
ENSG00000225360	472
ENSG00000225361	3750
ENSG00000225362	2855
ENSG00000225364	226
ENSG00000225365	589
ENSG00000225366	2710
ENSG00000225369	840
ENSG00000225370	579
ENSG00000225371	2813
ENSG00000225376	860
ENSG00000225377	875
ENSG00000225378	567
ENSG00000225380	277
ENSG00000225381	608
ENSG00000225383	824
ENSG00000225384	553
ENSG00000225385	417
ENSG00000225386	454
ENSG00000225387	491
ENSG00000225391	1357
ENSG00000225392	312
ENSG00000225393	553
ENSG00000225394	562
ENSG00000225396	463
ENSG00000225397	187
ENSG00000225398	445
ENSG00000225399	1232
ENSG00000225400	651
ENSG00000225401	685
ENSG00000225402	1047
ENSG00000225404	451
ENSG00000225405	390
ENSG00000225406	684
ENSG00000225407	600
ENSG00000225408	543
ENSG00000225411	3228
ENSG00000225413	477
ENSG00000225415	1053
ENSG00000225416	319
ENSG00000225417	282
ENSG00000225418	609
ENSG00000225419	478
ENSG00000225420	1747
ENSG00000225421	2134
ENSG00000225422	1156
ENSG00000225423	1138
ENSG00000225424	475
ENSG00000225427	376
ENSG00000225428	363
ENSG00000225431	1775
ENSG00000225433	147
ENSG00000225434	2458
ENSG00000225437	1542
ENSG00000225438	1293
ENSG00000225439	1834
ENSG00000225442	1058
ENSG00000225443	308
ENSG00000225444	604
ENSG00000225446	1547
ENSG00000225447	382
ENSG00000225448	217
ENSG00000225449	3949
ENSG00000225450	500
ENSG00000225451	1010
ENSG00000225455	473
ENSG00000225457	1084
ENSG00000225458	594
ENSG00000225460	456
ENSG00000225462	1071
ENSG00000225463	624
ENSG00000225465	6271
ENSG00000225466	1433
ENSG00000225469	1124
ENSG00000225470	13557
ENSG00000225471	502
ENSG00000225472	1054
ENSG00000225473	1046
ENSG00000225475	141
ENSG00000225476	714
ENSG00000225477	1177
ENSG00000225478	223
ENSG00000225479	558
ENSG00000225480	102
ENSG00000225482	719
ENSG00000225483	390
ENSG00000225484	14755
ENSG00000225486	353
ENSG00000225487	312
ENSG00000225488	673
ENSG00000225489	2839
ENSG00000225491	207
ENSG00000225492	2352
ENSG00000225493	1975
ENSG00000225496	735
ENSG00000225497	457
ENSG00000225498	733
ENSG00000225499	580
ENSG00000225501	225
ENSG00000225502	962
ENSG00000225505	797
ENSG00000225506	921
ENSG00000225507	526
ENSG00000225508	287
ENSG00000225509	1841
ENSG00000225510	2773
ENSG00000225511	3858
ENSG00000225513	450
ENSG00000225514	671
ENSG00000225516	1119
ENSG00000225518	821
ENSG00000225519	380
ENSG00000225520	192
ENSG00000225521	559
ENSG00000225522	532
ENSG00000225523	409
ENSG00000225526	1829
ENSG00000225527	413
ENSG00000225528	1322
ENSG00000225530	2065
ENSG00000225531	729
ENSG00000225532	439
ENSG00000225533	565
ENSG00000225535	1830
ENSG00000225536	1624
ENSG00000225537	542
ENSG00000225538	1176
ENSG00000225539	1532
ENSG00000225542	705
ENSG00000225544	392
ENSG00000225545	130
ENSG00000225546	1994
ENSG00000225548	2505
ENSG00000225549	1179
ENSG00000225551	132
ENSG00000225552	804
ENSG00000225554	668
ENSG00000225555	471
ENSG00000225556	1757
ENSG00000225557	688
ENSG00000225558	445
ENSG00000225559	457
ENSG00000225560	2863
ENSG00000225561	390
ENSG00000225563	345
ENSG00000225564	4421
ENSG00000225568	826
ENSG00000225569	1548
ENSG00000225570	985
ENSG00000225572	2494
ENSG00000225573	370
ENSG00000225574	948
ENSG00000225578	562
ENSG00000225579	601
ENSG00000225580	1178
ENSG00000225581	1544
ENSG00000225582	350
ENSG00000225583	328
ENSG00000225585	768
ENSG00000225588	1305
ENSG00000225591	255
ENSG00000225594	471
ENSG00000225595	3098
ENSG00000225598	580
ENSG00000225602	763
ENSG00000225603	1665
ENSG00000225605	1121
ENSG00000225606	911
ENSG00000225609	1279
ENSG00000225610	781
ENSG00000225611	897
ENSG00000225612	456
ENSG00000225613	462
ENSG00000225614	13287
ENSG00000225615	324
ENSG00000225616	331
ENSG00000225619	3244
ENSG00000225620	365
ENSG00000225622	471
ENSG00000225623	514
ENSG00000225624	1026
ENSG00000225625	266
ENSG00000225626	1472
ENSG00000225630	1044
ENSG00000225632	1111
ENSG00000225636	1026
ENSG00000225637	2816
ENSG00000225638	2175
ENSG00000225639	725
ENSG00000225640	358
ENSG00000225642	278
ENSG00000225643	483
ENSG00000225644	102
ENSG00000225647	665
ENSG00000225648	1239
ENSG00000225649	2846
ENSG00000225650	968
ENSG00000225652	701
ENSG00000225653	1550
ENSG00000225655	681
ENSG00000225656	311
ENSG00000225657	996
ENSG00000225658	286
ENSG00000225660	135
ENSG00000225661	730
ENSG00000225661	730
ENSG00000225662	610
ENSG00000225663	3726
ENSG00000225664	731
ENSG00000225665	592
ENSG00000225669	451
ENSG00000225670	5208
ENSG00000225671	595
ENSG00000225672	1315
ENSG00000225673	590
ENSG00000225674	1750
ENSG00000225675	567
ENSG00000225676	298
ENSG00000225678	1000
ENSG00000225680	726
ENSG00000225681	344
ENSG00000225683	4466
ENSG00000225684	7407
ENSG00000225685	973
ENSG00000225689	481
ENSG00000225690	576
ENSG00000225693	484
ENSG00000225695	963
ENSG00000225697	6373
ENSG00000225698	440
ENSG00000225701	230
ENSG00000225703	453
ENSG00000225705	1714
ENSG00000225706	2494
ENSG00000225708	1024
ENSG00000225710	882
ENSG00000225711	721
ENSG00000225712	426
ENSG00000225713	339
ENSG00000225715	778
ENSG00000225716	329
ENSG00000225718	1530
ENSG00000225719	860
ENSG00000225720	640
ENSG00000225721	765
ENSG00000225722	474
ENSG00000225723	521
ENSG00000225724	1642
ENSG00000225725	2841
ENSG00000225726	487
ENSG00000225727	850
ENSG00000225728	380
ENSG00000225730	781
ENSG00000225731	1754
ENSG00000225733	5131
ENSG00000225735	879
ENSG00000225738	813
ENSG00000225739	732
ENSG00000225740	328
ENSG00000225741	1262
ENSG00000225742	970
ENSG00000225744	792
ENSG00000225746	11109
ENSG00000225750	279
ENSG00000225751	715
ENSG00000225752	455
ENSG00000225755	1133
ENSG00000225756	2139
ENSG00000225758	409
ENSG00000225759	543
ENSG00000225760	1189
ENSG00000225761	442
ENSG00000225762	483
ENSG00000225764	730
ENSG00000225765	493
ENSG00000225766	1272
ENSG00000225767	503
ENSG00000225768	1013
ENSG00000225769	5675
ENSG00000225770	171
ENSG00000225774	1770
ENSG00000225775	661
ENSG00000225777	1181
ENSG00000225778	3274
ENSG00000225779	370
ENSG00000225781	1028
ENSG00000225783	11829
ENSG00000225785	431
ENSG00000225787	306
ENSG00000225790	560
ENSG00000225791	2546
ENSG00000225792	882
ENSG00000225793	1519
ENSG00000225794	654
ENSG00000225795	232
ENSG00000225796	1363
ENSG00000225797	382
ENSG00000225798	383
ENSG00000225801	1026
ENSG00000225802	454
ENSG00000225803	522
ENSG00000225805	213
ENSG00000225806	1521
ENSG00000225807	570
ENSG00000225808	316
ENSG00000225809	992
ENSG00000225811	602
ENSG00000225813	717
ENSG00000225814	670
ENSG00000225815	1228
ENSG00000225816	697
ENSG00000225818	570
ENSG00000225819	444
ENSG00000225822	386
ENSG00000225823	743
ENSG00000225825	18
ENSG00000225826	955
ENSG00000225827	367
ENSG00000225828	2845
ENSG00000225830	16737
ENSG00000225831	458
ENSG00000225832	332
ENSG00000225833	574
ENSG00000225836	368
ENSG00000225839	205
ENSG00000225840	1848
ENSG00000225842	339
ENSG00000225843	976
ENSG00000225846	315
ENSG00000225849	1994
ENSG00000225850	805
ENSG00000225851	53
ENSG00000225854	346
ENSG00000225855	3516
ENSG00000225856	455
ENSG00000225857	748
ENSG00000225858	250
ENSG00000225864	991
ENSG00000225867	498
ENSG00000225868	4990
ENSG00000225869	615
ENSG00000225870	650
ENSG00000225871	1679
ENSG00000225872	4415
ENSG00000225873	1204
ENSG00000225876	223
ENSG00000225877	1873
ENSG00000225878	1164
ENSG00000225879	914
ENSG00000225880	1317
ENSG00000225881	751
ENSG00000225882	708
ENSG00000225883	885
ENSG00000225884	543
ENSG00000225885	2968
ENSG00000225886	1651
ENSG00000225889	2453
ENSG00000225891	529
ENSG00000225893	730
ENSG00000225895	396
ENSG00000225896	329
ENSG00000225898	676
ENSG00000225899	2097
ENSG00000225900	297
ENSG00000225901	931
ENSG00000225903	304
ENSG00000225904	703
ENSG00000225905	543
ENSG00000225906	629
ENSG00000225907	201
ENSG00000225911	451
ENSG00000225912	436
ENSG00000225913	495
ENSG00000225914	8816
ENSG00000225916	551
ENSG00000225918	943
ENSG00000225919	372
ENSG00000225920	654
ENSG00000225921	1865
ENSG00000225922	476
ENSG00000225923	742
ENSG00000225924	1364
ENSG00000225925	1015
ENSG00000225928	684
ENSG00000225929	2030
ENSG00000225930	5281
ENSG00000225931	1297
ENSG00000225932	2588
ENSG00000225933	354
ENSG00000225934	671
ENSG00000225935	259
ENSG00000225936	744
ENSG00000225937	14174
ENSG00000225938	403
ENSG00000225940	767
ENSG00000225942	660
ENSG00000225943	435
ENSG00000225944	1528
ENSG00000225945	419
ENSG00000225947	392
ENSG00000225948	500
ENSG00000225949	1175
ENSG00000225950	1469
ENSG00000225951	407
ENSG00000225952	480
ENSG00000225953	4470
ENSG00000225956	446
ENSG00000225957	312
ENSG00000225959	541
ENSG00000225960	382
ENSG00000225963	3734
ENSG00000225964	973
ENSG00000225965	180
ENSG00000225968	3845
ENSG00000225969	662
ENSG00000225970	318
ENSG00000225971	789
ENSG00000225972	372
ENSG00000225973	982
ENSG00000225974	312
ENSG00000225975	1138
ENSG00000225976	240
ENSG00000225978	1882
ENSG00000225979	452
ENSG00000225980	968
ENSG00000225981	498
ENSG00000225982	1145
ENSG00000225984	628
ENSG00000225986	510
ENSG00000225988	1928
ENSG00000225990	220
ENSG00000225991	410
ENSG00000225992	285
ENSG00000225997	945
ENSG00000225999	406
ENSG00000226002	586
ENSG00000226003	493
ENSG00000226004	573
ENSG00000226005	1058
ENSG00000226007	2274
ENSG00000226008	183
ENSG00000226009	850
ENSG00000226010	1771
ENSG00000226011	1225
ENSG00000226012	287
ENSG00000226013	192
ENSG00000226014	204
ENSG00000226015	1657
ENSG00000226016	305
ENSG00000226017	2496
ENSG00000226020	372
ENSG00000226022	299
ENSG00000226023	1298
ENSG00000226024	274
ENSG00000226025	2570
ENSG00000226026	2505
ENSG00000226028	534
ENSG00000226029	3245
ENSG00000226030	356
ENSG00000226031	1145
ENSG00000226032	567
ENSG00000226034	480
ENSG00000226036	460
ENSG00000226037	666
ENSG00000226038	501
ENSG00000226040	522
ENSG00000226041	637
ENSG00000226042	1567
